location_type,parent_station,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,supported_modes,iptiscode,_has_coordinates
0,,10294,10294,Canning Hwy After Stratford St,,-32.0386144444444,115.774407222222,2,Bus,,True
0,,10295,10295,Canning Hwy Before Westbury Cr,Canning Hwy / Westbury Cr,-32.0380264202,115.776981983,2,Bus,,True
0,,10296,10296,Canning Hwy Before Yeovil St,,-32.0372527898,115.780214425,2,Bus,,True
0,,10298,10298,Canning Hwy Before Point Walter Rd,,-32.0363644565,115.783867703,2,Bus,,True
0,,10299,10299,Canning Hwy After Harris St,,-32.0354322222222,115.787853333333,2,Bus,,True
0,,10301,10301,Canning Hwy Before Waddell Rd,Canning Hwy / Waddell Rd,-32.0344996499,115.79175212,2,Bus,,True
0,,10302,10302,Canning Hwy Before Moreing Rd,,-32.0339216666667,115.794433888889,2,Bus,,True
0,,10303,10303,Canning Hwy Before Prinsep Rd,,-32.0334896906,115.796291539,2,Bus,,True
0,,10304,10304,Canning Hwy After Preston Point Rd,,-32.0322680621,115.800751226,2,Bus,,True
0,,10306,10306,Canning Hwy After Redcourt Rd,,-32.0321345468,115.804190646,2,Bus,,True
0,,10307,10307,Canning Hwy After Ince Rd,,-32.0319618852,115.808489386,2,Bus,,True
0,,10309,10309,Canning Hwy Before Lentona Rd,,-32.0315150508,115.812147174,2,Bus,,True
0,,10310,10310,Canning Hwy After North Lake Rd,,-32.0305811111111,115.816517777778,2,Bus,,True
0,,10312,10312,Canning Hwy Before Norma Rd,,-32.0298407614,115.819849636,2,Bus;School Bus,,True
0,,10313,10313,Canning Hwy Before Francis Rd,Canning Hwy / Francis Rd,-32.0292768984,115.822399961,2,Bus,,True
0,,10314,10314,Canning Hwy Before Cantray Av,,-32.0270680737,115.826113698,2,Bus,,True
0,,10315,10315,Canning Hwy After Cunningham St,,-32.0247008983,115.828864101,2,Bus,,True
0,,10316,10316,Canning Hwy After Collier St,,-32.022819688,115.830765416,1,Bus,,True
0,,10317,10317,Canning Hwy Before Conon Rd,,-32.0211440025,115.832464401,1,Bus,,True
0,,10318,10318,Canning Hwy After Riseley St,,-32.0199116866,115.834361297,1,Bus;School Bus,,True
0,,10319,10319,Canning Hwy After Tain St,,-32.0183066811,115.837350781,1,Bus;School Bus,,True
0,,10321,10321,Canning Hwy Before Ullapool Rd,,-32.0151137709,115.843748293,1,Bus;School Bus,,True
0,,10322,10322,Canning Hwy After Sleat Rd,,-32.0135792497,115.847191579,1,Bus;School Bus,,True
0,,10323,10323,Canning Hwy Before Kishorn Rd,Canning Hwy / Ogilvie Rd,-32.0126030198,115.848987625,1,Bus;School Bus,,True
0,,10326,10326,Canning Hwy After Henley St,Canning Hwy / Henley St,-32.0049122801,115.859849465,1,Bus;School Bus,,True
0,,10327,10327,Canning Hwy After Cale St,,-32.0028010566,115.860819235,1,Bus;School Bus,,True
0,,10328,10328,Canning Hwy Before Coode St,Canning Hwy / Coode St,-32.0001282539,115.862050862,1,Bus;School Bus,,True
0,,10330,10330,Canning Hwy After Thelma St,Canning Hwy / Thelma St,-31.9955411142,115.865113775,1,Bus,,True
0,,10331,10331,Canning Hwy After Preston St,,-31.9941363599,115.866278486,1,Bus,,True
0,,10332,10332,Canning Hwy After Comer St,,-31.9914907126,115.868437183,1,Bus,,True
0,,10335,10335,Canning Hwy Before Norton St,Canning Hwy / Norton St,-31.9877538888889,115.871483888889,1,Bus,,True
0,,10336,10336,Canning Hwy Before Hensman St,,-31.9859755555556,115.872905,1,Bus,,True
0,,10338,10338,Canning Hwy After Cliffe St,,-31.9821630153,115.876060607,1,Bus,,True
0,,10339,10339,Canning Hwy After Collins St,,-31.9806280151,115.877323871,1,Bus,,True
0,,10340,10340,Canning Hwy After Banksia Tce,,-31.9780538171,115.879366336,1,Bus,,True
0,,10341,10341,Canning Hwy After Way Rd,,-31.9757417004,115.881310416,1,Bus,,True
0,,10342,10342,Canning Hwy After Berwick St,,-31.9732324584,115.883380742,1,Bus,,True
0,,10343,10343,Canning Hwy After Taylor St,,-31.9714181369,115.884925758,1,Bus,,True
0,,10344,10344,Stirling Hwy After Queen Victoria St,,-32.0322305555555,115.752743333333,2,Bus,,True
0,1,10345,10345,Stirling Hwy North Fremantle Stn,North Fremantle Stn,-32.0296294444444,115.75225,2,Bus,,True
0,,10346,10346,Stirling Hwy Before Stone St,,-32.0266988888889,115.752460555556,2,Bus,,True
0,,10347,10347,Stirling Hwy Before Coventry Pde,,-32.0244127777778,115.752916111111,2,Bus,,True
0,,10348,10348,Stirling Hwy Before Vlamingh Pde,,-32.0209,115.75358,2,Bus,,True
0,,10349,10349,Stirling Hwy After Wellington St,Stirling Hwy / Wellington St,-32.0143088888889,115.754905555556,2,Bus,,True
0,32,10350,10350,Stirling Hwy Before Victoria St,Victoria Street Stn,-32.0122016666667,115.755151666667,2,Bus,,True
0,,10352,10352,Stirling Hwy After St Leonards St,,-32.0080605555556,115.756953888889,2,Bus,,True
0,,10353,10353,Stirling Hwy After Stuart St,Stirling Hwy / Stuart St,-32.0058588888889,115.758453333333,2,Bus,,True
0,,10354,10354,Stirling Hwy Before Johnston St,,-32.00365,115.759859444444,2,Bus,,True
0,,10355,10355,Stirling Hwy Before Keane St,,-32.0018388888889,115.76055,2,Bus,,True
0,,10356,10356,Stirling Hwy After Leake St,Stirling Hwy / Leake St,-31.9973933333333,115.763154444444,2,Bus,,True
0,,10358,10358,Stirling Hwy After Vera St,,-31.9951866666667,115.764774444444,2,Bus,,True
0,,10359,10359,Stirling Hwy After Napier St,,-31.9926505555555,115.766636111111,2,Bus,,True
0,,10360,10360,Stirling Hwy After Boreham St,Stirling Hwy / Eric St,-31.990295,115.767821111111,2,Bus,,True
0,,10361,10361,Stirling Hwy After Wilson St,,-31.9886144444445,115.768793333333,2,Bus;School Bus,,True
0,,10362,10362,Stirling Hwy After Prospect St,,-31.9872516666667,115.77052,2,Bus;School Bus,,True
0,,10365,10365,Stirling Hwy Before Dean St,Methodist Ladies College,-31.9851711111111,115.775193333333,2,Bus;School Bus,,True
0,,10368,10368,Stirling Hwy Before Mary St,,-31.9824777777778,115.783412777778,1,Bus,,True
0,,10370,10370,Stirling Hwy Before Walter St,,-31.9818822222222,115.787812777778,1,Bus,,True
0,,10371,10371,Stirling Hwy Before Loftus St,,-31.9811,115.792068888889,1,Bus,,True
0,,10372,10372,Stirling Hwy Before Ord St,,-31.9806872222222,115.794283888889,1,Bus,,True
0,,10373,10373,Stirling Hwy Before Weld St,,-31.9802577777778,115.796623888889,1,Bus,,True
0,,10374,10374,Stirling Hwy Before Martin Av,,-31.9797872222222,115.799207777778,1,Bus,,True
0,,10375,10375,Stirling Hwy Before Boronia Av,,-31.9790927777778,115.803460555556,1,Bus,,True
0,,10377,10377,Stirling Hwy After Smyth Rd,,-31.9785611111111,115.806311666667,1,Bus,,True
0,,10378,10378,Stirling Hwy After Portland St,,-31.9780505555556,115.809355,1,Bus,,True
0,,10380,10380,Stirling Hwy After Clifton St,,-31.9775433333334,115.812315,1,Bus,,True
0,,10381,10381,Stirling Hwy Opposite University Of Wa,University Of Wa,-31.9761322222222,115.816032777778,1,Bus,,True
0,,10382,10382,Mounts Bay Rd After Winthrop Av,University Of Wa,-31.9752361111111,115.819301666667,1,Bus,,True
0,,10383,10383,Mounts Bay Rd After Hackett Dr,,-31.9747834637,115.822736326,1,Bus,,True
0,,10384,10384,Mounts Bay Rd Before Wingfield Av,,-31.9736218471,115.82515286,1,Bus,,True
0,,10385,10385,Mounts Bay Rd Old Swan Brewery,,-31.9647716666667,115.840195555556,FTZ,Bus,,True
0,,10386,10386,Mounts Bay Rd Old Swan Brewery,,-31.9654268383,115.840042193,FTZ,Bus,,True
0,,10387,10387,Mounts Bay Rd After Crawley Av,University Of Wa,-31.9750830234,115.822558282,1,Bus,,True
0,,10388,10388,Mounts Bay Rd Before Winthrop Av,University Of Wa,-31.9756511111111,115.818712222222,1,Bus,,True
0,,10389,10389,Stirling Hwy University Of Wa,University Of Wa,-31.9759183333333,115.817447222222,1,Bus,,True
0,,10390,10390,Stirling Hwy After Fairway,University Of Wa,-31.9767773964,115.815291768,1,Bus,,True
0,,10391,10391,Stirling Hwy After Broadway,,-31.9777266666667,115.812085555556,1,Bus;School Bus,,True
0,,10392,10392,Stirling Hwy Before Tyrell St,,-31.9782116666667,115.809260555556,1,Bus,,True
0,,10393,10393,Stirling Hwy Before Webster St,,-31.978665,115.806640555556,1,Bus,,True
0,,10395,10395,Stirling Hwy After Dalkeith Rd,,-31.9795044444444,115.802033888889,1,Bus,,True
0,,10396,10396,Stirling Hwy Before Vincent St,,-31.9799016666666,115.799628333333,1,Bus,,True
0,,10398,10398,Stirling Hwy Before Taylor Rd,,-31.9806183333333,115.795621666667,1,Bus,,True
0,,10399,10399,Stirling Hwy After Napier St,,-31.9810072222222,115.793460555556,1,Bus,,True
0,,10400,10400,Stirling Hwy Before Bay Rd,,-31.9814661111111,115.790892777778,1,Bus,,True
0,,10401,10401,Stirling Hwy After Bay Rd,,-31.9819416666667,115.788276666667,1,Bus,,True
0,,10402,10402,Stirling Hwy After John St,,-31.9825061111111,115.784523333333,1,Bus,,True
0,,10404,10404,Stirling Hwy After Queenslea Dr,,-31.9845988888889,115.777307777778,2,Bus;School Bus,,True
0,,10405,10405,Stirling Hwy After Dean St,Methodist Ladies College,-31.9856688888889,115.774335555556,2,Bus;School Bus,,True
0,,10406,10406,Stirling Hwy After Richardson Av,,-31.9869944444445,115.771288333333,2,Bus;School Bus,,True
0,,10408,10408,Stirling Hwy Before Wilson St,,-31.9889505555556,115.768732222222,2,Bus;School Bus,,True
0,,10409,10409,Stirling Hwy Before Boreham St,,-31.9906038888889,115.767902222222,2,Bus;School Bus,,True
0,,10410,10410,Stirling Hwy After Airlie St,,-31.9930516666666,115.766532777778,2,Bus;School Bus,,True
0,,10411,10411,Stirling Hwy Before Vera St,,-31.995035,115.765077777778,2,Bus,,True
0,,10412,10412,Stirling Hwy Before Clapham Ln,Stirling Hwy / Leake St,-31.9983594444444,115.762722222222,2,Bus,,True
0,,10414,10414,Stirling Hwy After Keane St,,-32.0020377777778,115.760686666667,2,Bus,,True
0,,10415,10415,Stirling Hwy After Johnston St,,-32.0040622222222,115.759822222222,2,Bus,,True
0,,10416,10416,Stirling Hwy Before Stuart St,Stirling Hwy / Stuart St,-32.0061577777778,115.758421666667,2,Bus,,True
0,,10417,10417,Stirling Hwy After Glyde St,,-32.0080838888889,115.757126111111,2,Bus,,True
0,32,10418,10418,Stirling Hwy After Victoria St,Victoria Street Stn,-32.0120492759,115.755370304,2,Bus,,True
0,,10419,10419,Stirling Hwy After Wellington St,Stirling Hwy / Wellington St,-32.0151594444445,115.75544,2,Bus,,True
0,,10420,10420,Stirling Hwy After Vlamingh Pde,,-32.0213488888889,115.753760555556,2,Bus,,True
0,,10421,10421,Stirling Hwy Before Pamment St,,-32.0245977777778,115.753061111111,2,Bus,,True
0,,10422,10422,Stirling Hwy After Christina Pde,,-32.026825,115.752611111111,2,Bus,,True
0,1,10423,10423,Stirling Hwy North Fremantle Stn,North Fremantle Stn,-32.0301316666666,115.752505,2,Bus,,True
0,,10424,10424,Stirling Hwy After Alfred Rd,,-32.0320561111111,115.752881666667,2,Bus,,True
0,,10425,10425,Adelaide St After Queen St,,-32.0525344444445,115.748372222222,2,Bus,,True
0,,10426,10426,Adelaide St Before Parry St,,-32.0506455555555,115.749632222222,2,Bus,,True
0,,10427,10427,Adelaide St After Parry St,,-32.0513361111111,115.749367777778,2,Bus,,True
0,87,10428,10428,Fremantle Stn Stand 1,Fremantle Stn,-32.0520794444444,115.745455555556,2,Bus;School Bus,,True
0,87,10429,10429,Fremantle Stn Stand 2,Fremantle Stn,-32.0519405555556,115.745593888889,2,Bus,,True
0,87,10430,10430,Fremantle Stn Stand 3,Fremantle Stn,-32.0517888888889,115.74574,2,Bus,,True
0,87,10431,10431,Fremantle Stn Stand 4,Fremantle Stn,-32.0516361111111,115.745893888889,2,Bus,,True
0,87,10432,10432,Fremantle Stn Stand 5,Fremantle Stn,-32.0515222222222,115.746010555556,2,Bus;School Bus,,True
0,87,10434,10434,Fremantle Stn Stand 7,Fremantle Stn,-32.0520638888889,115.745637777778,2,Bus,,True
0,87,10435,10435,Fremantle Stn Stand 8,Fremantle Stn,-32.0518983333333,115.7458,2,Bus,,True
0,87,10436,10436,Fremantle Stn Stand 9,Fremantle Stn,-32.0517494444445,115.745946666667,2,Bus,,True
0,87,10437,10437,Fremantle Stn Stand 10,Fremantle Stn,-32.0515961111111,115.746101666667,2,Bus,,True
0,87,10438,10438,Fremantle Stn Stand 11,Fremantle Stn,-32.0519061111111,115.745958333333,2,Bus,,True
0,87,10439,10439,Fremantle Stn Stand 12,Fremantle Stn,-32.0517727777778,115.746092222222,2,Bus,,True
0,,10443,10443,Queen St Before Adelaide St,,-32.0529022222222,115.747857777778,2,Bus,,True
0,,10451,10451,Beach St After James St,,-32.0476427777778,115.749977222222,2,Bus,,True
0,,10452,10452,Beach St Cheviot Hotel,Beach St / Parry St,-32.049221106,115.748857032,2,Bus;School Bus,,True
0,,10453,10453,South Tce After Market St,Market St / South Tce,-32.0553916666667,115.74703,2,Bus,,True
0,,10454,10454,South Tce - Fremantle Hospital,,-32.0576061111111,115.750347222222,2,Bus,,True
0,,10455,10455,South Tce Before Grey St,,-32.061085,115.752126111111,2,Bus,,True
0,,10456,10456,South Tce Before Price St,South Tce / Douglas St,-32.06251,115.752451666667,2,Bus,,True
0,,10457,10457,South Tce After Gold St,,-32.0648822222222,115.752496111111,2,Bus,,True
0,,10458,10458,South Tce After Charles St,South Tce / Charles St,-32.0667266666667,115.752527777778,2,Bus,,True
0,,10459,10459,South Tce After Wardie St,,-32.0699788888889,115.752826111111,2,Bus,,True
0,,10460,10460,South Tce Before Orient St,South Tce / Orient St,-32.0719022222222,115.753016666667,2,Bus,,True
0,,10461,10461,South Tce Before Commercial St,,-32.0727922222222,115.752962777778,2,Bus,,True
0,,10463,10463,South Tce After Wardie St,,-32.0692422222222,115.752602777778,2,Bus,,True
0,,10464,10464,South Tce After Gold St,,-32.0640905555555,115.752337222222,2,Bus,,True
0,,10465,10465,South Tce After Price St,,-32.0624427777778,115.752295,2,Bus,,True
0,,10466,10466,South Tce After Grey St,,-32.0609751643,115.751926001,2,Bus,,True
0,,10467,10467,South Tce Before Arundel St,,-32.058765,115.750835555556,2,Bus,,True
0,,10468,10468,South Tce Fremantle Markets,,-32.0564555555555,115.748838333333,2,Bus,,True
0,,10469,10469,Market St Before High St,,-32.05487,115.746557777778,2,Bus,,True
0,,10470,10470,Wray Av Before Attfield St,,-32.0604400373,115.75366914,2,Bus,,True
0,,10471,10471,Wray Av Before Hampton Rd,,-32.0613882307,115.755934962,2,Bus,,True
0,,10472,10472,Wray Av After Ashburton Tce,,-32.0622655555556,115.757701666667,2,Bus,,True
0,,10473,10473,South St After Lilly St,South St / Hampton Rd,-32.0635161111111,115.756093888889,2,Bus,,True
0,,10474,10474,South St Before Edmund St,,-32.0634438888889,115.761196666667,2,Bus,,True
0,,10475,10475,South St Before Davies St,,-32.0633927777778,115.765048333333,2,Bus,,True
0,,10476,10476,South St After Lewington St,,-32.0633527777778,115.767757222222,2,Bus,,True
0,,10477,10477,South St After Nannine Av,,-32.0633141385,115.771015479,2,Bus,,True
0,,10478,10478,South St After Stokes St,,-32.0632844444444,115.773602777778,2,Bus,,True
0,,10479,10479,South St Before Smith St,,-32.0632390914,115.7775846,2,Bus,,True
0,,10480,10480,South St Before Victor St,,-32.0631993419,115.780385996,2,Bus,,True
0,,10481,10481,South St After Hines Rd,,-32.063165,115.785003333333,2,Bus,,True
0,,10483,10483,South St After Stockdale Rd,South St / Stockdale Rd,-32.0631116173,115.78933209,2,Bus,,True
0,,10484,10484,South St After Yarrick St,South St / Stock Rd,-32.0642994944,115.796614166,2,Bus,,True
0,,10485,10485,South St After Ladner St,Taylors College,-32.0653077777778,115.801036111111,2,Bus,,True
0,,10486,10486,South St After Plane Tree Gr,,-32.0659124499,115.803830824,2,Bus,,True
0,,10487,10487,South St After Petterson Av,,-32.0669405555556,115.808395,2,Bus,,True
0,,10488,10488,South St Before North Lake Rd,,-32.0682435583,115.811697031,2,Bus,,True
0,,10489,10489,South St After North Lake Rd,Kardinya Shop Ctr,-32.0685244444444,115.815968888889,2,Bus,,True
0,,10490,10490,South St Before Gilbertson Rd,,-32.0685255555555,115.818366111111,2,Bus,,True
0,,10491,10491,South St After Gilbertson Rd,,-32.0684920185,115.821237321,2,Bus,,True
0,,10492,10492,South St After Windelya Rd,,-32.0684322222222,115.824272777778,2,Bus,,True
0,,10493,10493,South St Before Prescott Dr,,-32.0668210059,115.827674409,2,Bus,,True
0,,10494,10494,South St After Prescott Dr,,-32.0646791387,115.830769177,2,Bus,,True
0,,10495,10495,South St Murdoch University,Murdoch University,-32.0636203513,115.835135232,2,Bus,,True
0,,10496,10496,South St Before Murdoch Dr,,-32.0648534976,115.840930803,2,Bus,,True
0,,10497,10497,South St Murdoch Hospital,,-32.0654962595,115.843692371,2,Bus,,True
0,,10498,10498,South St After Kwinana Fwy,,-32.0656533333333,115.855328333333,2,Bus,,True
0,,10499,10499,South St After Calley Dr,Bull Creek Shop Ctr,-32.065645,115.857234444444,2,Bus,,True
0,,10500,10500,South St After Findlay Rd,,-32.0656455555555,115.863009444444,2,Bus,,True
0,,10501,10501,South St After Wheatley Dr,,-32.0656267147,115.865836399,2,Bus,,True
0,,10502,10502,South St Before Karel Av,South St / Karel Av,-32.06588,115.869396666667,2,Bus,,True
0,,10503,10503,South St After Gracechurch Cr,,-32.0667232321,115.876900813,2,Bus,,True
0,,10504,10504,South St After Darian Dr,,-32.0666285355,115.882067031,2,Bus,,True
0,,10505,10505,South St After Beasley Rd,South St / Beasley Rd,-32.0665423229,115.885544638,2,Bus,,True
0,,10507,10507,Ranford Rd After Bannister Rd,,-32.0725261111111,115.893834444444,2,Bus,,True
0,,10508,10508,Ranford Rd Before Livingstone Dr,,-32.0777661357,115.901526132,2,Bus,,True
0,,10509,10509,Ranford Rd Before Waratah Bvd,,-32.0797795949,115.905365154,2,Bus,,True
0,,10510,10510,Ranford Rd Before Wilfred Rd,,-32.0814094444444,115.908548888889,2,Bus,,True
0,,10511,10511,Ranford Rd After Wilfred Rd,,-32.0826277533,115.910745729,2,Bus,,True
0,,10512,10512,Ranford Rd Before Banksia Esp,Ranford Rd / Brennan Av,-32.0841950316,115.912768565,2,Bus,,True
0,,10513,10513,Ranford Rd - Livingston Marketplace,Livingston Marketplace,-32.0870783333334,115.915992777778,2,Bus,,True
0,,10514,10514,Ranford Rd Before Grand Bvd,,-32.0895655555556,115.918792777778,2,Bus,,True
0,,10515,10515,Ranford Rd Before Campbell Rd,Ranford Rd / Campbell Rd,-32.0924427777778,115.925110555556,2,Bus,,True
0,,10516,10516,Ranford Rd After Sanctuary Av,,-32.0980993843,115.930511974,3,Bus,,True
0,,10517,10517,Ranford Rd After Warton Rd,,-32.0983050741,115.930171911,3,Bus,,True
0,,10518,10518,Ranford Rd After Campbell Rd,Ranford Rd / Campbell Rd,-32.0926636987,115.924920984,2,Bus,,True
0,,10519,10519,Ranford Rd Before Nicholson Rd,,-32.0906516666666,115.919599444444,2,Bus,,True
0,,10520,10520,Ranford Rd - Livingston Marketplace,Livingston Marketplace,-32.0874738888889,115.915967222222,2,Bus,,True
0,,10521,10521,Ranford Rd Before Brennan Av,Ranford Rd / Brennan Av,-32.0848768125,115.913094699,2,Bus,,True
0,,10522,10522,Ranford Rd Before Wilfred Rd,,-32.0826771536,115.910326549,2,Bus,,True
0,,10523,10523,Ranford Rd After Wilfred Rd,,-32.0814483333334,115.907999444444,2,Bus,,True
0,,10524,10524,Ranford Rd After Waratah Bvd,,-32.0801316666667,115.905461666667,2,Bus,,True
0,,10525,10525,Ranford Rd After Livingstone Dr,,-32.0778638888889,115.901086666667,2,Bus,,True
0,,10526,10526,Ranford Rd Before Bannister Rd,,-32.0732577777778,115.894345,2,Bus;School Bus,,True
0,,10528,10528,South St After Beasley Rd,South St / Beasley Rd,-32.0666667448,115.884244788,2,Bus,,True
0,,10529,10529,South St After Darian Dr,,-32.0670339669,115.881462255,2,Bus,,True
0,,10530,10530,South St After Gracechurch Cr,,-32.0668096466,115.875058103,2,Bus,,True
0,,10531,10531,South St After Karel Av,,-32.0661966666667,115.869549444444,2,Bus,,True
0,,10532,10532,South St After Westmorland Dr,,-32.065903888,115.865985113,2,Bus,,True
0,,10533,10533,South St Before Findlay Rd,,-32.0659166666667,115.863281666667,2,Bus,,True
0,,10534,10534,South St Before Calley Dr,Bull Creek Shop Ctr,-32.0659422222222,115.857615555556,2,Bus,,True
0,,10535,10535,South St After Calley Dr,,-32.0659527777778,115.854686666667,2,Bus,,True
0,,10536,10536,South St Murdoch Hospital,,-32.0660006399,115.845736865,2,Bus,,True
0,,10537,10537,South St Murdoch University,Murdoch University,-32.0643669707,115.837718946,2,Bus,,True
0,,10538,10538,South St Before Prescott Dr,,-32.0649841929,115.830794273,2,Bus,,True
0,,10539,10539,South St After Prescott Dr,,-32.0665644973,115.828527559,2,Bus,,True
0,,10540,10540,South St After Windelya Rd,,-32.0687344444444,115.823637222222,2,Bus,,True
0,,10541,10541,South St After Pinewood Av,,-32.0687646619,115.820971646,2,Bus,,True
0,,10542,10542,South St After Gilbertson Rd,Kardinya Shop Ctr,-32.0688166666667,115.816932777778,2,Bus,,True
0,,10543,10543,South St After North Lake Rd,,-32.0682638171,115.810947822,2,Bus,,True
